Timestamp,Water_Level_m
2019-01-05 19:00:00,1.5904642027000837
2019-01-05 20:00:00,1.489586469088427
2019-01-05 21:00:00,1.1493965887141404
2019-01-05 22:00:00,1.842846844354506
2019-01-05 23:00:00,1.7255799098060323
2019-01-06 00:00:00,1.737309584112914
2019-01-06 01:00:00,1.2271837635615783
2019-01-06 02:00:00,1.9208382932808297
2019-01-06 03:00:00,1.0794446811623157
2019-01-06 04:00:00,1.6760571281400811
2019-01-06 05:00:00,2.1571366877429936
2019-01-06 06:00:00,1.2028391024607936
2019-01-06 07:00:00,1.3301106811191685
2019-01-06 08:00:00,1.5298954095262924
2019-01-06 09:00:00,1.3489573037651403
2019-01-06 10:00:00,1.0348009706801602
2019-01-06 11:00:00,1.5205688924418082
2019-01-06 12:00:00,1.1813088858821685
2019-01-06 13:00:00,1.6420777291905544
2019-01-06 14:00:00,1.224172729729859
2019-01-06 15:00:00,1.9649803215052617
2019-01-06 16:00:00,1.265024012299129
2019-01-06 17:00:00,1.4033815451382974
2019-01-06 18:00:00,1.7440551652109009
2019-01-06 19:00:00,1.1307407050698135
2019-01-06 20:00:00,1.5682379803812387
2019-01-06 21:00:00,1.8921428262847284
2019-01-06 22:00:00,1.0177550296316318
2019-01-06 23:00:00,1.5553901575596913
2019-01-07 00:00:00,1.577964838274527
2019-01-07 01:00:00,1.7345468615331932
2019-01-07 02:00:00,1.1289147867365754
2019-01-07 03:00:00,1.1038630160747172
2019-01-07 04:00:00,1.6565824696850693
2019-01-07 05:00:00,1.589095401969956
2019-01-07 06:00:00,1.575147855103763
2019-01-07 07:00:00,1.6039344628490928
2019-01-07 08:00:00,1.2959925835264527
2019-01-07 09:00:00,1.5696761091483011
2019-01-07 10:00:00,1.5879217419896043
2019-01-07 11:00:00,1.2856945745920896
2019-01-07 12:00:00,2.059732353343427
2019-01-07 13:00:00,1.6421498762735363
2019-01-07 14:00:00,1.1426089508392054
2019-01-07 15:00:00,1.696966082590149
2019-01-07 16:00:00,1.2075954989318036
2019-01-07 17:00:00,1.7361253811227355
2019-01-07 18:00:00,1.8475786737022213
2019-01-07 19:00:00,1.253795304494487
2019-01-07 20:00:00,1.7890128387732966
2019-01-07 21:00:00,1.6238342780809494
2019-01-07 22:00:00,1.746618047998347
2019-01-07 23:00:00,2.069037894796184
2019-01-08 00:00:00,1.4263835651991388
2019-01-08 01:00:00,1.2738791506927531
2019-01-08 02:00:00,1.233145671112343
2019-01-08 03:00:00,1.2552569145103685
2019-01-08 04:00:00,1.4768694871757688
2019-01-08 05:00:00,1.6023455924449932
2019-01-08 06:00:00,1.5830072397990058
2019-01-08 07:00:00,1.7481549747108072
2019-01-08 08:00:00,1.503900567563372
2019-01-08 09:00:00,1.936060223147195
2019-01-08 10:00:00,1.4206029500286133
2019-01-08 11:00:00,2.3160507499768856
2019-01-08 12:00:00,1.6877002043295017
2019-01-08 13:00:00,1.2428527330751153
2019-01-08 14:00:00,1.1787322505816662
2019-01-08 15:00:00,1.6447417245729556
2019-01-08 16:00:00,1.4329611644022446
2019-01-08 17:00:00,1.7142001482276277
2019-01-08 18:00:00,1.6419712873720633
2019-01-08 19:00:00,1.4781513262029382
2019-01-08 20:00:00,1.2459618845794784
2019-01-08 21:00:00,1.0455458325942406
2019-01-08 22:00:00,1.3660455143798937
2019-01-08 23:00:00,1.7569196382970418
2019-01-09 00:00:00,1.5642281232390611
2019-01-09 01:00:00,1.1262783663864036
2019-01-09 02:00:00,1.5519542777553545
2019-01-09 03:00:00,1.6155952139186511
2019-01-09 04:00:00,1.2348427691396602
2019-01-09 05:00:00,1.5461175317836584
2019-01-09 06:00:00,1.5174626155338
2019-01-09 07:00:00,1.157108910650813
2019-01-09 08:00:00,1.607336208104485
2019-01-09 09:00:00,1.6682353579104703
2019-01-09 10:00:00,1.824915372952583
2019-01-09 11:00:00,1.816140615610471
2019-01-09 12:00:00,1.0866991896128728
2019-01-09 13:00:00,1.2186524880254632
2019-01-09 14:00:00,1.6545105801625979
2019-01-09 15:00:00,1.6541357852736627
2019-01-09 16:00:00,1.6545143058918144
2019-01-09 17:00:00,2.655819447196416
2019-01-09 18:00:00,1.6712671532079502
2019-01-09 19:00:00,1.8406696920541796
2019-01-09 20:00:00,1.7862005290479606
2019-01-09 21:00:00,1.6954173753917394
2019-01-09 22:00:00,1.4054192266078964
2019-01-09 23:00:00,1.7276907661479801
2019-01-10 00:00:00,1.2681524356387284
2019-01-10 01:00:00,1.4289544179779974
2019-01-10 02:00:00,1.354390935651269
2019-01-10 03:00:00,1.5245622418158968
2019-01-10 04:00:00,2.1943975700020526
2019-01-10 05:00:00,0.9398204422224756
2019-01-10 06:00:00,1.705878057112354
2019-01-10 07:00:00,1.0161852386431045
2019-01-10 08:00:00,1.3584204402631699
2019-01-10 09:00:00,1.8266851790902099
2019-01-10 10:00:00,1.5192840057286388
2019-01-10 11:00:00,1.1766765666212082
2019-01-10 12:00:00,1.2854088872220095
2019-01-10 13:00:00,1.7038793246804027
2019-01-10 14:00:00,1.280890010484859
2019-01-10 15:00:00,1.5649375768745926
2019-01-10 16:00:00,1.5136715519711441
2019-01-10 17:00:00,1.3045198957182549
2019-01-10 18:00:00,2.1431832267975977
2019-01-10 19:00:00,1.6901757066954033
2019-01-10 20:00:00,0.8924572240027179
2019-01-10 21:00:00,1.5559362944308284
2019-01-10 22:00:00,1.3014640605694836
2019-01-10 23:00:00,1.7557300004388672
2019-01-11 00:00:00,1.2622437784701899
2019-01-11 01:00:00,1.4655790675599303
2019-01-11 02:00:00,1.651496183694137
2019-01-11 03:00:00,1.7597265582510364
2019-01-11 04:00:00,1.139911077883267
2019-01-11 05:00:00,1.3996496292477154
2019-01-11 06:00:00,1.3575164066517131
2019-01-11 07:00:00,1.3040012302278865
2019-01-11 08:00:00,2.0296362720843293
2019-01-11 09:00:00,1.6214945132882868
2019-01-11 10:00:00,1.1217348136994865
2019-01-11 11:00:00,1.7753585841164328
2019-01-11 12:00:00,2.1366468591037897
2019-01-11 13:00:00,1.809739578165344
2019-01-11 14:00:00,1.044189010213796
2019-01-11 15:00:00,1.3547297781401246
2019-01-11 16:00:00,1.8800733447559868
2019-01-11 17:00:00,1.2876991603143657
2019-01-11 18:00:00,1.6331458284438685
2019-01-11 19:00:00,1.732390216028801
2019-01-11 20:00:00,1.221920858526575
2019-01-11 21:00:00,1.48214239318146
2019-01-11 22:00:00,0.5276197979792783
2019-01-11 23:00:00,1.192683707599713
2019-01-12 00:00:00,1.4242295545820518
2019-01-12 01:00:00,1.1256650454105452
2019-01-12 02:00:00,1.9897233911794905
2019-01-12 03:00:00,1.0709575866118102
2019-01-12 04:00:00,1.367986653990905
2019-01-12 05:00:00,1.5392221731858273
2019-01-12 06:00:00,1.9323819867198346
2019-01-12 07:00:00,1.0692413546461683
2019-01-12 08:00:00,1.8489491256464878
2019-01-12 09:00:00,1.5030699183058762
2019-01-12 10:00:00,1.2055474046856147
2019-01-12 11:00:00,1.6386310422789812
2019-01-12 12:00:00,1.559717908672041
2019-01-12 13:00:00,1.3199349368523616
2019-01-12 14:00:00,1.5209406254970057
2019-01-12 15:00:00,1.3844059209414719
2019-01-12 16:00:00,1.5340552035753745
2019-01-12 17:00:00,1.698639202356314
2019-01-12 18:00:00,1.9758050448436055
2019-01-12 19:00:00,1.1286553503519454
2019-01-12 20:00:00,2.13991001239688
2019-01-12 21:00:00,0.9143736601432495
2019-01-12 22:00:00,1.4544644714893251
2019-01-12 23:00:00,1.676495161945373
2019-01-13 00:00:00,1.5842975603205098
2019-01-13 01:00:00,1.3131901440538218
2019-01-13 02:00:00,1.4375633248928175
2019-01-13 03:00:00,1.35209971960235
2019-01-13 04:00:00,1.3231905729167366
2019-01-13 05:00:00,1.7548806291063075
2019-01-13 06:00:00,1.6071046457895142
2019-01-13 07:00:00,1.2921271214218037
2019-01-13 08:00:00,1.7698799626299753
2019-01-13 09:00:00,1.5921898562629828
2019-01-13 10:00:00,1.743858635651688
2019-01-13 11:00:00,1.6888886525770836
2019-01-13 12:00:00,1.2513014967233782
2019-01-13 13:00:00,1.331945687940909
2019-01-13 14:00:00,1.7241880815369786
2019-01-13 15:00:00,1.6831110796300395
2019-01-13 16:00:00,1.4937295218107556
2019-01-13 17:00:00,1.5351982149926346
2019-01-13 18:00:00,1.8832994687365274
2019-01-13 19:00:00,1.322528583349251
2019-01-13 20:00:00,1.6641292143510114
2019-01-13 21:00:00,1.4393422042698318
2019-01-13 22:00:00,1.434695639031834
2019-01-13 23:00:00,1.829633055596157
2019-01-14 00:00:00,1.747624904696409
2019-01-14 01:00:00,1.7440528908001915
2019-01-14 02:00:00,1.8916436421462988
2019-01-14 03:00:00,1.5063011524898278
2019-01-14 04:00:00,1.7045858913884893
2019-01-14 05:00:00,1.4069199730219633
2019-01-14 06:00:00,1.5972499057465326
2019-01-14 07:00:00,1.4609570836896946
2019-01-14 08:00:00,1.5290987894978154
2019-01-14 09:00:00,1.678547107631074
2019-01-14 10:00:00,1.2545337950299582
2019-01-14 11:00:00,2.127716182705638
2019-01-14 12:00:00,1.1981947855500894
2019-01-14 13:00:00,1.1357434161636804
2019-01-14 14:00:00,1.8474332620500205
2019-01-14 15:00:00,1.7374988081888807
2019-01-14 16:00:00,1.6872359451156465
2019-01-14 17:00:00,1.688503652779284
2019-01-14 18:00:00,1.4963259681459256
2019-01-14 19:00:00,1.2308236885542505
2019-01-14 20:00:00,1.5227413674581178
2019-01-14 21:00:00,1.2968514865463665
2019-01-14 22:00:00,1.7925359200253252
2019-01-14 23:00:00,1.4558827855493583
2019-01-15 00:00:00,1.2523508409622466
2019-01-15 01:00:00,1.403584247504102
2019-01-15 02:00:00,1.6238794362826874
2019-01-15 03:00:00,1.3308826341588076
2019-01-15 04:00:00,1.2533338813300705
2019-01-15 05:00:00,1.5731061634475736
2019-01-15 06:00:00,1.573489971332617
2019-01-15 07:00:00,1.347917047388661
2019-01-15 08:00:00,1.3586885083145033
2019-01-15 09:00:00,1.5696149812072908
2019-01-15 10:00:00,1.0655746975508027
2019-01-15 11:00:00,1.0777608676870334
2019-01-15 12:00:00,1.2844667336242692
2019-01-15 13:00:00,1.4359658544864458
2019-01-15 14:00:00,1.5932722696794013
2019-01-15 15:00:00,1.9426068650848656
2019-01-15 16:00:00,1.7572978869606057
2019-01-15 17:00:00,1.4520184410109718
2019-01-15 18:00:00,1.4942951376291933
2019-01-15 19:00:00,1.1992411906086573
2019-01-15 20:00:00,1.494446059202283
2019-01-15 21:00:00,1.4134024083239585
2019-01-15 22:00:00,1.5968155681014269
2019-01-15 23:00:00,1.251830716934303
2019-01-16 00:00:00,1.6558039542723517
2019-01-16 01:00:00,1.9598216739007732
2019-01-16 02:00:00,1.4673719554629427
2019-01-16 03:00:00,1.6205135166296825
2019-01-16 04:00:00,1.7070431975133338
2019-01-16 05:00:00,1.3796338584342491
2019-01-16 06:00:00,1.567227744543125
2019-01-16 07:00:00,1.5037777202345384
2019-01-16 08:00:00,1.5293028295646496
2019-01-16 09:00:00,1.26809706484336
2019-01-16 10:00:00,1.5073530522776828
2019-01-16 11:00:00,1.6493994873736348
2019-01-16 12:00:00,1.9353430823385125
2019-01-16 13:00:00,1.7877812478255621
2019-01-16 14:00:00,2.145954737253467
2019-01-16 15:00:00,1.2697957311335852
2019-01-16 16:00:00,1.7616961910162034
2019-01-16 17:00:00,1.5550026017215055
2019-01-16 18:00:00,2.1569408799653016
2019-01-16 19:00:00,1.2575105143934546
2019-01-16 20:00:00,1.2480834473457671
2019-01-16 21:00:00,1.3201822063667934
2019-01-16 22:00:00,0.862831282707058
2019-01-16 23:00:00,1.3422734934957716
2019-01-17 00:00:00,1.2722602015338906
2019-01-17 01:00:00,1.5451181359428623
2019-01-17 02:00:00,1.602526792733148
2019-01-17 03:00:00,2.0628512517647657
2019-01-17 04:00:00,1.7851271514558151
2019-01-17 05:00:00,1.326928903301279
2019-01-17 06:00:00,1.2304755985954925
2019-01-17 07:00:00,1.6475757514519518
2019-01-17 08:00:00,1.1039300378938073
2019-01-17 09:00:00,2.049437629756306
2019-01-17 10:00:00,1.853832036216386
2019-01-17 11:00:00,1.3592473043685886
2019-01-17 12:00:00,0.9860596412727368
2019-01-17 13:00:00,1.9061617122496237
2019-01-17 14:00:00,1.4656380464242147
2019-01-17 15:00:00,1.8713448935920385
2019-01-17 16:00:00,1.02167170236169
2019-01-17 17:00:00,1.3201874931138682
2019-01-17 18:00:00,1.501573109915455
2019-01-17 19:00:00,1.5140941781294226
2019-01-17 20:00:00,1.364980358556227
2019-01-17 21:00:00,1.6868549797042496
2019-01-17 22:00:00,1.1797138711852218
2019-01-17 23:00:00,1.457286154493612
2019-01-18 00:00:00,1.5360886895135697
2019-01-18 01:00:00,1.6543316502176246
2019-01-18 02:00:00,1.713484463426667
2019-01-18 03:00:00,1.1626073724486392
2019-01-18 04:00:00,1.0397657487793133
2019-01-18 05:00:00,1.8833030465695528
2019-01-18 06:00:00,1.5996942035938775
2019-01-18 07:00:00,1.275454039033034
2019-01-18 08:00:00,1.965345592656757
2019-01-18 09:00:00,1.5347023902878576
2019-01-18 10:00:00,1.8537891552191479
2019-01-18 11:00:00,1.5202555444230328
2019-01-18 12:00:00,2.118224377464596
2019-01-18 13:00:00,2.0266022527329612
2019-01-18 14:00:00,1.425310755456278
2019-01-18 15:00:00,1.7914712852863066
2019-01-18 16:00:00,1.6936127848755442
2019-01-18 17:00:00,1.9105894672597046
2019-01-18 18:00:00,1.2105229618259687
2019-01-18 19:00:00,1.7058154379995318
2019-01-18 20:00:00,1.8175273460548764
2019-01-18 21:00:00,0.9723781540730657
2019-01-18 22:00:00,1.1450224462002674
2019-01-18 23:00:00,0.8882303466719699
2019-01-19 00:00:00,1.4191779496666326
2019-01-19 01:00:00,1.7152626767387886
2019-01-19 02:00:00,1.9507071156288083
2019-01-19 03:00:00,1.5222284341259325
2019-01-19 04:00:00,1.9885846636713875
2019-01-19 05:00:00,1.0859695625355326
2019-01-19 06:00:00,0.9889852681934537
2019-01-19 07:00:00,1.4833356903310144
2019-01-19 08:00:00,1.6152196346817922
2019-01-19 09:00:00,1.490191575571772
2019-01-19 10:00:00,0.8797673699880371
2019-01-19 11:00:00,1.4732639881461636
2019-01-19 12:00:00,1.108659149848544
2019-01-19 13:00:00,1.7009017646490114
2019-01-19 14:00:00,1.6099794738290545
2019-01-19 15:00:00,1.2180360641017933
2019-01-19 16:00:00,1.3458399247989918
2019-01-19 17:00:00,1.1822359434333145
2019-01-19 18:00:00,1.4811962708180484
2019-01-19 19:00:00,1.7865426961503714
2019-01-19 20:00:00,1.204282186099337
2019-01-19 21:00:00,1.6512139546553533
2019-01-19 22:00:00,1.3409227144882678
2019-01-19 23:00:00,1.2621381503212967
2019-01-20 00:00:00,1.4678908920136327
2019-01-20 01:00:00,1.1894273032741878
2019-01-20 02:00:00,1.3339052083958454
2019-01-20 03:00:00,1.1406366322233454
2019-01-20 04:00:00,2.089417539874917
2019-01-20 05:00:00,1.5105790655915186
2019-01-20 06:00:00,1.2900823476022243
2019-01-20 07:00:00,1.5641939732202665
2019-01-20 08:00:00,1.466301585092751
2019-01-20 09:00:00,1.4337091201400332
2019-01-20 10:00:00,1.6842500100130275
2019-01-20 11:00:00,1.7272523130141915
2019-01-20 12:00:00,1.3408496557168417
2019-01-20 13:00:00,1.327254527806596
2019-01-20 14:00:00,1.4174844908545068
2019-01-20 15:00:00,0.8094236505793245
2019-01-20 16:00:00,1.0454426813404343
2019-01-20 17:00:00,1.9100622802333573
2019-01-20 18:00:00,1.993490314050385
2019-01-20 19:00:00,1.4252891881330865
2019-01-20 20:00:00,1.6729670889167298
2019-01-20 21:00:00,1.593375046363061
2019-01-20 22:00:00,2.4236642425365713
2019-01-20 23:00:00,1.835872473430373
2019-01-21 00:00:00,1.4616247225557701
2019-01-21 01:00:00,1.2133378678198723
2019-01-21 02:00:00,1.0180661039227283
2019-01-21 03:00:00,1.561039090760167
2019-01-21 04:00:00,1.273094776414709
2019-01-21 05:00:00,1.0733238871206978
2019-01-21 06:00:00,1.306028134727242
2019-01-21 07:00:00,1.1755355989156815
2019-01-21 08:00:00,2.0061424905217695
2019-01-21 09:00:00,1.7644919270848352
2019-01-21 10:00:00,1.4976082076050148
2019-01-21 11:00:00,1.9439832416670078
2019-01-21 12:00:00,1.5232104922942855
2019-01-21 13:00:00,1.241614739601521
2019-01-21 14:00:00,1.9569372231808972
2019-01-21 15:00:00,1.6616730131053976
2019-01-21 16:00:00,1.188826153702063
2019-01-21 17:00:00,1.4428983965749176
2019-01-21 18:00:00,1.2373145239845729
2019-01-21 19:00:00,1.0851600807106991
2019-01-21 20:00:00,1.7778532642594924
2019-01-21 21:00:00,2.0728249921410393
2019-01-21 22:00:00,1.0804297278542576
2019-01-21 23:00:00,1.6688907710071712
2019-01-22 00:00:00,1.3048072292634518
2019-01-22 01:00:00,1.3538623848705913
2019-01-22 02:00:00,1.3222818227283393
2019-01-22 03:00:00,1.2408027690960552
2019-01-22 04:00:00,1.5145564883834481
2019-01-22 05:00:00,1.2507149650766887
2019-01-22 06:00:00,1.5811370477339517
2019-01-22 07:00:00,1.484928567165259
2019-01-22 08:00:00,1.4283155859400771
2019-01-22 09:00:00,1.2277309013875206
2019-01-22 10:00:00,1.3269686008295003
2019-01-22 11:00:00,1.7266173677477268
2019-01-22 12:00:00,1.6502751562873141
2019-01-22 13:00:00,1.2067334265604348
2019-01-22 14:00:00,1.5297996916287677
2019-01-22 15:00:00,1.7254161370115366
2019-01-22 16:00:00,0.9991784156635884
2019-01-22 17:00:00,1.6630080577139805
2019-01-22 18:00:00,1.301212872316246
2019-01-22 19:00:00,1.6711796005779478
2019-01-22 20:00:00,1.271022253037245
2019-01-22 21:00:00,0.9585353698006444
2019-01-22 22:00:00,1.0117372686350512
2019-01-22 23:00:00,1.5144254839984146
2019-01-23 00:00:00,1.5779167505164446
2019-01-23 01:00:00,1.2287050124686774
2019-01-23 02:00:00,1.6915777376332122
2019-01-23 03:00:00,1.001543981319312
2019-01-23 04:00:00,1.480176060405805
2019-01-23 05:00:00,1.136695140071263
2019-01-23 06:00:00,1.3044491676593521
2019-01-23 07:00:00,1.5142196013949243
2019-01-23 08:00:00,1.2418759904148142
2019-01-23 09:00:00,1.3846333367310524
2019-01-23 10:00:00,1.8018878427643321
2019-01-23 11:00:00,1.3269324391430555
2019-01-23 12:00:00,1.7507076336195424
2019-01-23 13:00:00,1.1610879436027146
2019-01-23 14:00:00,1.6589412533745849
2019-01-23 15:00:00,1.93247058619737
2019-01-23 16:00:00,0.7585066499618133
2019-01-23 17:00:00,1.2609314233588569
2019-01-23 18:00:00,1.673121638154162
2019-01-23 19:00:00,1.4390863841871022
2019-01-23 20:00:00,1.6113437620113926
2019-01-23 21:00:00,1.3188044439852538
2019-01-23 22:00:00,1.52597693624187
2019-01-23 23:00:00,1.4532968293823763
2019-01-24 00:00:00,1.8503346184979421
2019-01-24 01:00:00,1.5763262529903639
2019-01-24 02:00:00,1.6012807986225606
2019-01-24 03:00:00,1.3764369101632599
2019-01-24 04:00:00,1.353718132778252
2019-01-24 05:00:00,1.3702325436541138
2019-01-24 06:00:00,1.618335642713489
2019-01-24 07:00:00,1.3737046557539212
2019-01-24 08:00:00,1.5869324570689238
2019-01-24 09:00:00,2.1226202395936316
2019-01-24 10:00:00,1.7613374110295077
2019-01-24 11:00:00,1.4021929403496476
2019-01-24 12:00:00,1.8603641766491834
2019-01-24 13:00:00,1.3775773880935347
2019-01-24 14:00:00,0.8885626394466438
2019-01-24 15:00:00,1.1975741067247787
2019-01-24 16:00:00,0.9387624236922433
2019-01-24 17:00:00,1.3945459547876073
2019-01-24 18:00:00,1.5055255137568655
2019-01-24 19:00:00,2.002931193682585
2019-01-24 20:00:00,1.5980782121292487
2019-01-24 21:00:00,1.4342698413573407
2019-01-24 22:00:00,1.7488216743550467
2019-01-24 23:00:00,0.8366594072976344
2019-01-25 00:00:00,1.5706843674325697
2019-01-25 01:00:00,1.7312595581660901
2019-01-25 02:00:00,1.0564241262660476
2019-01-25 03:00:00,1.8431262129620787
2019-01-25 04:00:00,1.6015489222483241
2019-01-25 05:00:00,1.3754136258297596
2019-01-25 06:00:00,1.6898345598318854
2019-01-25 07:00:00,2.1812078573413185
2019-01-25 08:00:00,1.5545598765175486
2019-01-25 09:00:00,1.5744661758901008
2019-01-25 10:00:00,1.3621917301379267
2019-01-25 11:00:00,1.2450466891605625
2019-01-25 12:00:00,1.7491007449632736
2019-01-25 13:00:00,1.2431748522273398
2019-01-25 14:00:00,1.5214698711658177
2019-01-25 15:00:00,1.356702765970465
2019-01-25 16:00:00,1.6436939477239176
2019-01-25 17:00:00,1.6000986315860846
2019-01-25 18:00:00,1.8112619832773698
2019-01-25 19:00:00,1.346995080343576
2019-01-25 20:00:00,1.4190375194119886
2019-01-25 21:00:00,1.206370885265308
2019-01-25 22:00:00,1.3667120219771665
2019-01-25 23:00:00,1.6131901479134556
2019-01-26 00:00:00,1.7270965849936055
2019-01-26 01:00:00,1.2233504027467124
2019-01-26 02:00:00,1.760881776031698
2019-01-26 03:00:00,1.9066913576414852
2019-01-26 04:00:00,1.6240304709671103
2019-01-26 05:00:00,2.06303874376742
2019-01-26 06:00:00,1.267863240268928
2019-01-26 07:00:00,1.1266035890065749
2019-01-26 08:00:00,0.9663839253287164
2019-01-26 09:00:00,1.9488132934467548
2019-01-26 10:00:00,1.6963096969062172
2019-01-26 11:00:00,1.4833245987268635
2019-01-26 12:00:00,1.5839905878959462
2019-01-26 13:00:00,1.162353285810487
2019-01-26 14:00:00,2.233725593885048
2019-01-26 15:00:00,1.5387663545925683
2019-01-26 16:00:00,1.5328184383814678
2019-01-26 17:00:00,1.7177299871696077
2019-01-26 18:00:00,1.644302769521014
2019-01-26 19:00:00,1.5671652072837394
2019-01-26 20:00:00,1.2628576633664064
2019-01-26 21:00:00,1.6414405071407987
2019-01-26 22:00:00,2.06460734894251
2019-01-26 23:00:00,1.9036260138464933
2019-01-27 00:00:00,1.9779559879918192
2019-01-27 01:00:00,1.3466352970706446
2019-01-27 02:00:00,1.2031185539224256
2019-01-27 03:00:00,1.4622639239701056
2019-01-27 04:00:00,1.5167174736866085
2019-01-27 05:00:00,1.8282574555412845
2019-01-27 06:00:00,0.9922606110855542
2019-01-27 07:00:00,1.9588650958381841
2019-01-27 08:00:00,1.452597630426303
2019-01-27 09:00:00,1.371935679015774
2019-01-27 10:00:00,1.1963686874219497
2019-01-27 11:00:00,1.0035429984402693
2019-01-27 12:00:00,1.7469511751885745
2019-01-27 13:00:00,1.521995390156521
2019-01-27 14:00:00,1.1130117300776838
2019-01-27 15:00:00,1.1114763683809152
2019-01-27 16:00:00,1.3992645902129615
