ID,Value
426,0.914298806560499
427,0.11775108289014113
428,0.5765164755142536
429,0.274055220687206
430,0.5541780025157934
431,0.6514203883518642
432,0.8297418037072016
433,0.2064212717606032
434,0.010995828658480478
435,0.13688563006880727
436,0.9000186418481051
437,0.8738900775625152
438,0.5974131021703083
439,0.6005168604336534
440,0.6650366745462555
441,0.1753712786234496
442,0.9144119459249598
443,0.4187705248920731
444,0.38313852824949746
445,0.5189177052828375
446,0.046965966775055046
447,0.1662833687560794
448,0.7380336164263704
449,0.08279866792512647
450,0.6031521094663882
451,0.24534910968132095
452,0.38929561404197655
453,0.28869373677069987
454,0.35567271646494913
455,0.7190459051842455
456,0.297121715623175
457,0.5664046402968972
458,0.47605040219909966
459,0.6636711653626481
460,0.936829739324758
461,0.7325720972102503
462,0.21494037859075676
463,0.031183135061284672
464,0.2622640442998251
465,0.5950779307002548
466,0.05142581348425035
467,0.49636624720123634
468,0.5968428489168892
469,0.3342438908169608
470,0.7709122037458219
471,0.1065982531337718
472,0.07513778173580876
473,0.7281887562036033
474,0.49549131620619846
475,0.688402396427736
476,0.4348273386037462
477,0.2464020332391068
478,0.8191023176741997
479,0.7994158789689793
480,0.6946964708544268
481,0.2721451372299627
482,0.5902306668690871
483,0.3609738969400268
484,0.09158207332663415
485,0.9173135754622428
486,0.1368186309189614
487,0.9502373538208024
488,0.44600577295795574
489,0.18513292883861965
490,0.5419009473783581
491,0.8729458358764083
492,0.7322248864095612
493,0.8065611478614497
494,0.6587833667107174
495,0.6922765645178525
496,0.8491956515653193
497,0.24966800885918594
498,0.4894249636431405
499,0.22120944181960223
500,0.987668007996647
501,0.9440593396866133
502,0.0394268113685059
503,0.7055751725156885
504,0.9252483174156658
505,0.18057534512733353
506,0.5679452305526295
507,0.9154882975880418
508,0.03394597858579884
509,0.6974202672468399
510,0.29734900737255077
511,0.9243961953765304
512,0.9710582451653678
513,0.9442664891134339
514,0.47421421665746377
515,0.8620426509893134
516,0.8445493985350704
517,0.31910047324325563
518,0.8289154741506773
519,0.03700763471549262
520,0.596269878482053
521,0.23000883728770305
522,0.12056688577727881
523,0.07695320162920916
524,0.6962887758781398
525,0.33987496376806614
526,0.7247667715287615
527,0.06535634079894237
528,0.31529033783061033
529,0.5394912923753372
530,0.7907231648389635
531,0.3187525029320699
532,0.6258913764370091
533,0.8859777482361871
534,0.6158631881823046
535,0.23295947475363377
536,0.02440078155653802
537,0.8700988739009299
538,0.021269410850387138
539,0.8747016726841994
540,0.528937134027212
541,0.9390676985128962
542,0.7987832357736654
543,0.9979341105333375
544,0.35071181545171015
545,0.7671882889311269
546,0.40193091360924216
547,0.47987562030390885
548,0.6275054632183701
549,0.8736771141863388
550,0.9840834691992951
551,0.7682734138645182
552,0.41776678216733376
553,0.4213570022770702
554,0.7375823015888915
555,0.23877714576830233
556,0.11047411313139466
557,0.35462215764077654
558,0.28723899165408173
559,0.2963081204559901
560,0.23360775104990994
561,0.04209318963636188
562,0.01787393473341381
563,0.9877223897360315
564,0.42777313373586234
565,0.3843266471596817
566,0.6796472826930698
567,0.21825388786506417
568,0.9499611839502253
569,0.786345014415552
570,0.08941100231225951
571,0.41758077578492836
572,0.8791183075621647
573,0.9447320222914103
574,0.4674015112498697
575,0.6134113892107077
576,0.16703394609207523
577,0.9911686261369765
578,0.2316717013834434
579,0.9427317741351257
580,0.6496466489923685
581,0.6077367948788591
582,0.5126885110165086
583,0.2306698117177587
584,0.17652803200550826
585,0.22048620907017535
586,0.18643826214425452
587,0.7795844735667533
588,0.3501252591667301
589,0.05784267656339637
590,0.9691026301408113
591,0.8837858849634257
592,0.927752283195213
593,0.9949078226464353
594,0.1738952492194873
595,0.39624201890265875
596,0.7582384757040913
597,0.6960206180537922
598,0.15389590633985506
599,0.8158331249906178
600,0.22444057183666066
601,0.22381761482262308
602,0.5369744228934136
603,0.5929399348417032
604,0.5800862078378112
605,0.09148683739775487
606,0.8774608626303804
607,0.26560004258870606
608,0.12951492128280417
609,0.8887480798689772
610,0.9556514982297534
611,0.8621276172654506
612,0.8095160747248781
613,0.6552419806390217
614,0.5508573706091393
615,0.08698675991141014
616,0.4084532130706987
617,0.372688517012314
618,0.2597537837603262
619,0.7234201136885849
620,0.4958757350787708
621,0.08104621590764793
622,0.22018320194981134
623,0.6832587636595959
624,0.07613085949030018
625,0.8512069140487687
626,0.4951465270139743
627,0.480586577326648
628,0.5924077846595176
629,0.8246809659251492
630,0.34780920790219305
631,0.6780161525590636
632,0.5657319639957911
633,0.2670282701694213
634,0.878629986355158
635,0.7974260216069281
636,0.6584518346584255
637,0.8505817290942419
638,0.8672942009598024
639,0.7083629767150348
640,0.837013328363672
641,0.6974714616692836
642,0.6801407717603004
643,0.6186113782151843
644,0.7527166395576412
645,0.1586051052930737
646,0.8808707591989284
647,0.871843527745232
648,0.029247283034559146
649,0.8258167505647627
650,0.1288698674734452
651,0.3351188542591419
652,0.7435082562916078
653,0.1607598960483082
654,0.8179670241190622
655,0.8321341779577419
656,0.5074677337608362
657,0.00638587171683358
658,0.2870381331749128
659,0.6169269183757422
660,0.9811861780274235
661,0.6318135270166684
662,0.2598035810641598
663,0.6340057030996114
664,0.5399853797158555
665,0.7798453951511436
666,0.10698063882695841
667,0.761027902502028
668,0.5412665786761103
669,0.9629920038589946
670,0.3418721660386861
671,0.6326218931339481
672,0.9320281055100175
673,0.10250972799067926
674,0.9372284872364511
675,0.6878857223008134
676,0.0678370591051719
677,0.30096356694681625
678,0.7081720886452816
679,0.0673506014687717
680,0.5821704601762733
681,0.34588305695295674
682,0.6209155177674771
683,0.04574203381251285
684,0.8715368061523763
685,0.9734889691773969
686,0.9688778552856915
687,0.7496518317429247
688,0.13008624013063197
689,0.7582631959290226
690,0.02458691645880151
691,0.022123551528997254
692,0.32361021914954125
693,0.48864319040466575
694,0.7704074178077932
695,0.6832953766065052
696,0.44590270637674834
697,0.2736266662816659
698,0.9971245001577111
699,0.42618130223597295
700,0.4513870243296755
701,0.16362382119166918
702,0.7948095487499294
703,0.6936822257814886
704,0.2207696127887604
705,0.0823810456158427
706,0.6804993020747131
707,0.6545112142811352
708,0.2732595269982093
709,0.9508635622504104
710,0.15105789178090023
711,0.4323348010426019
712,0.9436159201675989
713,0.4197273169261223
714,0.6385259476640855
715,0.3975943979627943
716,0.27421520234867003
717,0.9839776479598282
718,0.409334006315043
719,0.8940992036791344
720,0.22995460589108618
721,0.2131047040250833
722,0.03113408288451136
723,0.651666825375885
724,0.36852634372376114
725,0.864358249839637
726,0.47320990669155716
727,0.9681934279147217
728,0.18552551570312115
729,0.8686231679556108
730,0.7765968527917417
731,0.770921844644052
732,0.8447832281168877
733,0.7610239909429989
734,0.6262203216314154
735,0.13124487768238757
736,0.032526179491251916
737,0.9208478478156868
738,0.616650314520738
739,0.7965372909761763
740,0.4815223515125501
741,0.11730818896239448
742,0.12518579220255044
743,0.6855652872289714
744,0.4303058948994627
745,0.20052472670033672
746,0.4915945467414369
747,0.06420893707513409
748,0.5819714019143988
749,0.26899340443509767
750,0.7975591006371882
751,0.31036195892357377
752,0.4552201490818012
753,0.011620539908100636
754,0.07244688779455888
755,0.3924935564066848
756,0.4799388347171235
757,0.6000205481193037
758,0.29166257870930323
759,0.6949818861265425
760,0.8601223971892046
761,0.7798509888933498
762,0.039618825348357145
763,0.48050694725782894
764,0.10493017841817487
765,0.24204501586252747
766,0.9866625932671464
767,0.14249554290151323
768,0.49888815345135606
769,0.6181557343181191
770,0.702464970544104
771,0.5596486834869141
772,0.00977084741918366
773,0.3264613082439919
774,0.5177116433847114
775,0.08786649914483335
776,0.35062693120918076
777,0.033203108791366565
778,0.07857849715502074
779,0.39692327620159606
780,0.13271575404306035
781,0.5675408482615582
782,0.6894649691372657
783,0.8005866991090829
784,0.2001502442448101
785,0.16748258225906976
786,0.10456784033440025
787,0.6364302495436367
788,0.7064757264869012
789,0.03158614482564204
790,0.9362122462436898
791,0.05197128365147241
792,0.5412963353010705
793,0.7090605194509164
794,0.8709691237460856
795,0.7140869321324278
796,0.8017280830697918
797,0.33945019254280606
798,0.8148251137465122
799,0.08011484638467514
800,0.8948166560605276
801,0.5475923761537362
802,0.8172977699624937
803,0.45231828451830014
804,0.643577695196525
805,0.5264026609361132
806,0.7315895217553319
807,0.08162998203058958
808,0.0603520839905638
809,0.24710323401014644
810,0.15954468011318834
811,0.8717835665922017
812,0.21921398735804432
813,0.9758652558191313
814,0.33689579177110685
815,0.18211791568869928
816,0.7896985071424791
817,0.6587077755008761
818,0.498195716453139
819,0.5553635509376312
820,0.7192017782722638
821,0.22845474133129873
822,0.9963339160567419
823,0.9747931621467831
824,0.6503256863469369
825,0.19954245092914513
826,0.6802282424312913
827,0.07219840897917584
828,0.030652502205806065
829,0.2576828885112137
830,0.4626229567393163
831,0.8682725054083805
832,0.727169069766308
833,0.742706521199981
834,0.42549333444807536
835,0.3459349925469629
836,0.3710387629846027
837,0.9876495637360578
838,0.04010919141248248
839,0.8670314961224486
840,0.5786754085723934
841,0.43861541918959046
842,0.7252576604151365
843,0.48666894142470285
844,0.8734232380816606
845,0.9007018640112585
846,0.4217209268734554
847,0.2768277972350516
848,0.5923503285933622
849,0.912363345616691
850,0.21066218900566658
851,0.6229665835634828
852,0.6315602200925206
853,0.733113022415281
854,0.1315676851272598
855,0.7158249646820886
856,0.909032520665641
857,0.17968310887024197
858,0.23754332492387764
859,0.9713950940416396
860,0.18097695270948977
861,0.8543850933695791
862,0.4922778564480348
863,0.24723107440317704
864,0.8707499012725114
865,0.4453052550026655
866,0.5148173539296902
867,0.3592333693997657
868,0.5929508514349274
869,0.16352387258502277
870,0.3910815366517607
871,0.9694123223352875
872,0.25813343270112754
873,0.6567366645412922
874,0.3251900642246949
875,0.7734731256866006
876,0.13087366071834983
877,0.9698210450785447
878,0.45378954138363925
879,0.23605046334646396
880,0.07349674733001266
881,0.16975790508754074
882,0.5197739485560177
883,0.3370031764312863
884,0.8288833658826095
885,0.43088752366180594
886,0.2487142725876299
887,0.61714498660403
888,0.7067772168854458
889,0.16704190790094986
890,0.16761921628831766
891,0.03667142693354297
892,0.7364020150656405
893,0.6638045276218051
894,0.4746308757498139
895,0.8441704489691971
896,0.8056701529500532
897,0.5853543643967521
898,0.8682712805132586
899,0.20584121003676825
900,0.11191961939772788
901,0.2697496115169896
902,0.05708685608931485
903,0.531169528001032
904,0.9366056922949615
905,0.03934354066850965
906,0.1221099140100268
907,0.4521990282834353
908,0.9338750175279049
909,0.3161561049767505
910,0.5072348086883924
911,0.0415728590503921
912,0.14834320096208886
913,0.9866301229588469
914,0.9651186964360455
915,0.004939980934409616
916,0.951811785423239
917,0.6391199378155004
918,0.8679182945200221
919,0.4547398556338591
920,0.5155960285792502
921,0.4888465802569202
922,0.6668642575461043
923,0.1396512547563129
924,0.029973589872677953
925,0.3079299415911909
926,0.7046807627366467
927,0.20185345212294836
928,0.6734324333249173
929,0.9699120461072704
930,0.09390071578941839
931,0.6726021182251263
932,0.44375021930457115
933,0.8681422543775054
934,0.1771497894473859
935,0.6926259522261645
936,0.8381152896481102
937,0.9446142194740232
938,0.6832480282896458
939,0.4971747640084273
940,0.6178472402012138
941,0.8689049844787182
942,0.5706097466388297
943,0.03038705969683686
944,0.9309486955069778
945,0.6895267510315611
946,0.6765133857772465
947,0.21567515239771717
948,0.6588854702326572
949,0.3938644056541585
950,0.6512329770414921
951,0.10659303030799072
952,0.657845304603036
953,0.9994137257706666
954,0.04821203886055603
955,0.9771741842213173
956,0.4069079607228706
957,0.8707534503372591
958,0.7823854840582735
959,0.5670162609866678
960,0.7384492092513265
961,0.8785155613013479
962,0.404140321651033
963,0.3270331615632387
964,0.6675933855635847
965,0.8078459419412586
966,0.7622851347766157
967,0.7978136488586345
968,0.435583314812933
969,0.8178342161750216
970,0.12020905537060844
971,0.5444890979608495
972,0.0057586604981215705
973,0.3245858299002703
974,0.3664615348713979
975,0.3961726916092554
976,0.6954672066898622
977,0.38855810127034573
978,0.44869362262253065
979,0.23754413087432746
980,0.3732517916293401
981,0.22726962726315147
982,0.07319592376844364
983,0.6034485933813779
984,0.6682127985550163
985,0.6194903460096145
986,0.46349404380057235
987,0.3797857801792298
988,0.8633336495718252
989,0.519081785136218
990,0.47918187762973097
991,0.025642065806435688
992,0.34124782762615635
993,0.38019561878585706
994,0.3988227808969005
995,0.5801723692273323
996,0.5336025467268785
997,0.6079050927934446
998,0.7648832615421283
999,0.8129857387160935
1000,0.7181230762264944
